System ID	Name Title	Name Title Notes	Other Name
"6266"	"Girl"		
"6267"	"Icy Night"		
"6268"	"Jackie Suazo"		
"6269"	"Untitled (Seagram's Building)"		
"627"	"Untitled (Colorado Landscape)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1798. Barbara Buhler Lynes"	
"6270"	"Trees"		"Cottonwoods      "
"6271"	"Trees"		"Cottonwoods   Alternate Title   "
"6272"	"Trees"		"Cottonwoods   Alternate Title   "
"6273"	"Trees"		"Cottonwoods   Alternate Title   "
"6274"	"Trees"		"Cottonwoods   Alternate Title   "
"6276"	"Trees"		"Cottonwoods   Alternate Title   "
"6277"	"Trees"		"Cottonwoods   Alternate Title   "
"6278"	"Trees"		"Cottonwoods   Alternate Title   "
"6279"	"Canyon and Roads"	"This view is ""White House Overlook, Canyon de Chelly.” Taken on her trip in 1957 with Todd Webb and Betty Pilkington. In fact, there is a photo by Webb that shows them near this very spot (http://www.toddwebbarchive.com/archive/georgia-o-keeffe-1955-1981/slideshow?view=slider#5)  Per research by Lisa Volpe, Associate Curator of Photography MFAH, Oct 31, 2018"	
"628"	"Untitled (Colorado Landscape)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes"	
"6280"	"Canyon and Roads"	"This view is ""White House Overlook, Canyon de Chelly.” Taken on her trip in 1957 with Todd Webb and Betty Pilkington. In fact, there is a photo by Webb that shows them near this very spot (http://www.toddwebbarchive.com/archive/georgia-o-keeffe-1955-1981/slideshow?view=slider#5)  Per research by Lisa Volpe, Associate Curator of Photography MFAH, Oct 31, 2018"	
"6281"	"Canyon and Roads"	"This view is ""White House Overlook, Canyon de Chelly,” taken just a few steps to the right from the images in 2000.6.1299 and 2006.6.1300.  Taken on her trip in 1957 with Todd Webb and Betty Pilkington. In fact, there is a photo by Webb that shows them near this very spot (http://www.toddwebbarchive.com/archive/georgia-o-keeffe-1955-1981/slideshow?view=slider#5)  Per research by Lisa Volpe, Associate Curator of Photography MFAH, Oct 31, 2018"	
"6282"	"Canyon and Roads"	"This view is ""White House Overlook, Canyon de Chelly,” taken just a few steps to the right from the images in 2000.6.1299 and 2006.6.1300.  Taken on her trip in 1957 with Todd Webb and Betty Pilkington. In fact, there is a photo by Webb that shows them near this very spot (http://www.toddwebbarchive.com/archive/georgia-o-keeffe-1955-1981/slideshow?view=slider#5)  Per research by Lisa Volpe, Associate Curator of Photography MFAH, Oct 31, 2018"	
"6283"	"Canyon and Roads"	"This image is “Spider Rock, Canyon de Chelly” 1957. Taken on her trip in 1957 with Todd Webb and Betty Pilkington. Per research by Lisa Volpe, Associate Curator of Photography MFAH, Oct 31, 2018"	
"6284"	"Canyon and Roads"	"This image is “Spider Rock, Canyon de Chelly” 1957. Taken on her trip in 1957 with Todd Webb and Betty Pilkington. Per research by Lisa Volpe, Associate Curator of Photography MFAH, Oct 31, 2018"	
"6285"	"Roads"		
"6286"	"Roads"		
"6287"	"Roads"		
"6288"	"Roads"		
"6289"	"Roads"		
"629"	"Untitled (Colorado Landscape)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes"	
"6290"	"Chama River"		
"6291"	"Chama River"		
"6292"	"Chama River"		
"6293"	"Chama River"		
"6294"	"Chama River"		
"6295"	"Chama River"		
"6296"	"Chama River"		
"6297"	"Chama River"		
"6298"	"Chows"		
"6299"	"Chows"		
"63"	"Window - Red and Blue Sill"	"Source of title: OKW. Not recorded WA, DA, AN. Completed in San Antonio. See ca. no. 228."	
"630"	"Untitled (Colorado Landscape)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. no. 1800. Barbara Buhler Lynes."	
"6300"	"Chows"		
"6301"	"Chows"		
"6302"	"Chows"		
"6303"	"Chows"		
"6304"	"Chows"		
"6305"	"Chows"		
"6306"	"Chows"		
"6307"	"Chows"		
"6308"	"Chows"		
"6309"	"Chow"		
"631"	"Untitled (Landscape)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Possibly drawing of New Mexico landscape. On the return trip to Texas from August 1917 vacation, O'Keeffe's train passed through New Mexico and stopped in Santa Fe for an extended period of time, during which she stayed at a hotel near the Santa Fe Plaza. She later wrote: ""I loved it (New Mexico) immediately...it's a handmade world"" (The National Observer (19, October, 1970),1, 9) and ""From then on I was always trying to get back there and in 1929 I finally made it,"" New Yorker 50 no.4 (March 1974), 40-66). Barbara Buhler Lynes"	
"6310"	"Chows"		
"6311"	"Chows"		
"6312"	"Chows"		
"6313"	"Chows"		
"6314"	"Chows"		
"6315"	"Chows"		
"6316"	"Chows"		
"6317"	"Chows"		
"6318"	"Chows"		
"6319"	"Chows"		
"632"	"Untitled (Landscape)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes"	
"6320"	"Jingo"		
"6321"	"Jingo"		
"6322"	"Chow"		
"6323"	"Chow"		
"6324"	" Jingo"		
"6325"	"Chow"		
"6326"	"Chow"		
"6327"	"Chow"		
"6328"	"Chow"		
"6329"	"Chow"		
"633"	"Untitled (Woman with Black Shawl)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation.Completed in San Antonio. See cat.no. 228. Barbara Buhler Lynes"	
"6330"	"Chow"		
"6331"	"Chow"		
"6332"	"Chow"		
"6333"	"Estiben Suazo and Chow"		
"6334"	"Chow"		
"6335"	"Chow"		
"6336"	"Chows"		
"6337"	"Chow"		
"6338"	"Chow"		
"634"	"Untitled (Bowl of Fruit)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of ^American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Completed in San Antonio. See cat. no. 228. Barbara Buhler Lynes"	
"6340"	"Chows"		
"635"	"Untitled (Abstraction)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Completed in Texas or New York. Barbara Buhler Lynes"	
"6350"	"Chrysler Building, New York"		
"6351"	"Road from Abiquiu"		
"6352"	"Untitled (Road from Abiquiu)"		
"6353"	"Georgia O'Keeffe's Abiquiu House, Zaguan Door Exterior"		
"6354"	"Georgia O'Keeffe's Abiquiu House, Zaguan Door Exterior"		
"6355"	"Georgia O'Keeffe's Abiquiu House, Zaguan Door Exterior"		
"6356"	"Georgia O'Keeffe's Abiquiu House, Zaguan Door Exterior"		
"6357"	"Georgia O'Keeffe's Abiquiu House, Zaguan Door Exterior"		
"6358"	"Georgia O'Keeffe's Abiquiu House, Zaguan Door Exterior"		
"6359"	"Georgia O'Keeffe's Abiquiu House, Zaguan Door Exterior"		
"636"	"Untitled (Abstraction)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Completed in Texas or New York. Barbara Buhler Lynes"	
"6360"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6361"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6362"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6363"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6364"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6365"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6366"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6367"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6368"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6369"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"637"	"Untitled (Skunk Cabbage)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 1943, 1944. Barbara Buhler Lynes"	
"6370"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6371"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6372"	"Georgia O'Keeffe's Abiquiu House, Chair and Well in Patio"		
"6373"	"Georgia O'Keeffe's Abiquiu House, Vigas and Studio Door"		
"6374"	"Georgia O'Keeffe's Abiquiu House,  Studio Door"		
"6375"	"Abiquiu House,  Studio Door"		"Georgia O'Keeffe's Abiquiu House,  Studio Door   Descriptive Title   The words ""Georgia O'Keeffe's"" were removed from the beginning of the title. They were redundant as O'Keeffe was the photographer, photographing her Abiquiu house. 1/25/17 - S. Sorensen"
"6376"	"Georgia O'Keeffe's Abiquiu House, Patio"		
"6377"	"Georgia O'Keeffe's Abiquiu House, Patio"		
"6378"	"Abiquiu House, Patio"		"Georgia O'Keeffe's Abiquiu House, Patio   Descriptive Title   The words ""Georgia O'Keeffe's"" were removed from the beginning of the title. They were redundant as O'Keeffe was the photographer, photographing her Abiquiu house. 1/25/17 - S. Sorensen"
"6379"	"Georgia O'Keeffe's Abiquiu House, Patio"		
"638"	"Untitled (Lake George Reflection)"	"Source of title: relationship of image to Appendix II, no.29. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. Barbara Buhler Lynes"	
"6380"	"Georgia O'Keeffe's Abiquiu House, Patio"		
"6381"	"Georgia O'Keeffe's Abiquiu House, Patio"		
"6382"	"Georgia O'Keeffe's Abiquiu House, Salita Door"		
"6383"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6384"	"Georgia O'Keeffe's Abiquiu House, Dining Room Door in Patio"		
"6385"	"Georgia O'Keeffe's Abiquiu House, Patio and Zaguan"		
"6386"	"Abiquiu House, Salita Door"		"Georgia O'Keeffe's Abiquiu House, Salita Door   Descriptive Title   The words ""Georgia O'Keeffe's"" were removed from the beginning of the title. They were redundant as O'Keeffe was the photographer, photographing her Abiquiu house. 1/25/17 - S. Sorensen"
"6387"	"Georgia O'Keeffe's Abiquiu House, Salita Door"		
"6388"	"Georgia O'Keeffe's Abiquiu House, Salita Door"		
"6389"	"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall in Snow"		
"6390"	"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall in Snow"		
"6391"	"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall in Snow"		
"6392"	"Abiquiu House, Ladder Against Studio Wall in Snow"		"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall in Snow   Descriptive Title   The words ""Georgia O'Keeffe's"" were removed from the beginning of the title. They were redundant as O'Keeffe was the photographer, photographing her Abiquiu house. 1/25/17 - S. Sorensen"
"6393"	"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall in Snow"		
"6394"	"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall in Snow"		
"6395"	"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall in Snow"		
"6396"	"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall in Snow"		
"6397"	"Abiquiu House, Ladder Against Studio Wall in Snow"		"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall in Snow   Descriptive Title   The words ""Georgia O'Keeffe's"" were removed from the beginning of the title. They were redundant as O'Keeffe was the photographer, photographing her Abiquiu house. 1/25/17 - S. Sorensen"
"6398"	"Georgia O'Keeffe's Abiquiu House, Two Ladders Against Wall"		
"6399"	"Georgia O'Keeffe's Abiquiu House, Two Ladders Against Wall"		
"64"	"Woman with Apron"	"Source of title: OKW. Not recorded WA, DA, AN. Completed in San Antonio. See cat. no. 228."	
"6400"	"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall"		
"6401"	"Abiquiu House, Ladder Against Studio Wall"		"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall   Descriptive Title   The words ""Georgia O'Keeffe's"" were removed from the beginning of the title. They were redundant as O'Keeffe was the photographer, photographing her Abiquiu house. 1/25/17 - S. Sorensen"
"6402"	"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall"		
"6403"	"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall"		
"6404"	"Georgia O'Keeffe's Abiquiu House, Ladder Against Studio Wall"		
"6405"	"Georgia O'Keeffe's Abiquiu House, Ladder Against Wall"		
"6406"	"Georgia O'Keeffe's Abiquiu House, Roofless Room"		
"6407"	"Abiquiu House, Roofless Room"		"Georgia O'Keeffe's Abiquiu House, Roofless Room   Descriptive Title   The words ""Georgia O'Keeffe's"" were removed from the beginning of the title. They were redundant as O'Keeffe was the photographer, photographing her Abiquiu house. 1/25/17 - S. Sorensen"
"6408"	"Georgia O'Keeffe's Abiquiu House, Roofless Room"		
"6409"	"Georgia O'Keeffe's Abiquiu House, Roofless Room"		
"641"	"Ranchos Church"	"Source of title: recto inscription. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 662-66, 703-5, 1843, 1845, 1871, 1872. Barbara Buhler Lynes."	
"6410"	"Abiquiu House, Roofless Room"		"Georgia O'Keeffe's Abiquiu House, Roofless Room   Descriptive Title   The words ""Georgia O'Keeffe's"" were removed from the beginning of the title. They were redundant as O'Keeffe was the photographer, photographing her Abiquiu house. 1/25/17 - S. Sorensen"
"6411"	"Georgia O'Keeffe's Abiquiu House, Roofless Room"		
"6412"	"Georgia O'Keeffe"		
"6413"	"Equivalent"		
"6414"	"Equivalent"		
"6415"	"Equivalent"		
"6416"	"Miss S.R. F- 45"	"Sophie Raab was a relation - possible the daughter  -  of Stieglitz's friend Fritz Raab; Alfred Stieglitz: The Key Set, Vol. I, page 182."	
"6417"	"Portrait of Georgia, No.1"	"Actual title confirmed in Stieglitz NGA Key Set, Volume Two 1923-1937, page 546. SS 5/6/2019."	"O'Keeffe with a Hat   Descriptive Title   formerly on record as title - SS 5/6/2019"
"6418"	"The Steerage"	"The Steerage is a photograph taken by Alfred Stieglitz in 1907. It has been hailed as one of the greatest photographs of all time because it captures in a single image both a formative document of its time and one of the first works of artistic modernism. ^ ^From Wikipedia"	
"6419"	"The Steerage"	"The Steerage is a photograph taken by Alfred Stieglitz in 1907. It has been hailed as one of the greatest photographs of all time because it captures in a single image both a formative document of its time and one of the first works of artistic modernism. ^ ^From Wikipedia"	
"642"	"Untitled (Dead Tree Bear Lake Taos)"	"Source of title; relationship of image to cat. nos. 684, 685. Not recorded WA, DA, AN.  See cat. nos. 696-98, 1851.  Barbara Buhler Lynes."	
"6420"	"The Steerage"	"The Steerage is a photograph taken by Alfred Stieglitz in 1907. It has been hailed as one of the greatest photographs of all time because it captures in a single image both a formative document of its time and one of the first works of artistic modernism. ^ ^From Wikipedia"	
"6421"	"The Steerage"	"The Steerage is a photograph taken by Alfred Stieglitz in 1907. It has been hailed as one of the greatest photographs of all time because it captures in a single image both a formative document of its time and one of the first works of artistic modernism. ^ ^From Wikipedia"	
"6422"	"Miss S.R."	"Sophie Raab was a relation - possible the daughter  -  of Stieglitz's friend Fritz Raab; Alfred Stieglitz: The Key Set, Vol. I, page 182"	
"6423"	"Miss S.R."	"Sophie Raab was a relation - possible the daughter  -  of Stieglitz's friend Fritz Raab; Alfred Stieglitz: The Key Set, Vol. I, page 182."	
"6424"	"Miss S.R."	"Sophie Raab was a relation - possible the daughter - of Stieglitz's friend Fritz Raab; Alfred Stieglitz: The Key Set, Vol. I, page 182."	
"6425"	"The Steerage"	"The Steerage is a photograph taken by Alfred Stieglitz in 1907. It has been hailed as one of the greatest photographs of all time because it captures in a single image both a formative document of its time and one of the first works of artistic modernism. ^ ^From Wikipedia"	
"6426"	"Skull, Ghost Ranch"		
"6427"	"Skull, Ghost Ranch"		
"6428"	"Skull, Ghost Ranch"		
"6429"	"Skull, Ghost Ranch"		
"643"	"Untitled (Dead Tree Bear Lake Taos)"	"Source of title: relationship of image to cat. nos. 683, 685. Not recorded WA, DA, AN. See cat. nos. 696-98, 1851. Barbara Buhler Lynes."	
"6430"	"Skull, Ghost Ranch"		
"6431"	"Skull, Ghost Ranch"		
"6432"	"Skull, Ghost Ranch"		
"644"	"Untitled (Landscape)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation. See cat. nos. 725, 726. Barbara Buhler Lynes."	
"645"	"Untitled (Landscape)"	"Source of title: image. Not recorded Artist Files, Whitney Museum of American Art Library; Artist Files, Downtown Gallery ^Records, Archives of American Art; Abiquiu Notebooks, The Georgia O'Keeffe Foundation.  See cat. nos. 683-85,745. Barbara Buhler Lynes."	
"6451"	"Georgia O'Keeffe at Fire Island"		
"6452"	"Georgia O'Keeffe, Abiquiu Studio"		
