System ID	Primary Prod Date	Primary Production Earliest Latest Dates	Primary Production Place	Production General Notes	Primary Maker ID	Primary Maker name role	Secondary Maker ID	Secondary Maker and Role	Secondary Prod Date only	Secondary Prod Location only	Secondary Prod Notes only	Primary Production Place URI	Primary Production Role only	Production General Notes	Primary Production Technique
"6097"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6098"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6099"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"61"	"1916"	"Jan 01 1916   Dec 31 1916"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"610"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6100"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6101"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6102"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6103"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6104"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6105"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6106"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6107"	"1931"	"Jan 01 1931   Dec 31 1961"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6108"	"1931"	"Jan 01 1931   Dec 31 1961"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6109"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"611"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6110"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6111"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6112"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6113"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6114"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6115"	"1931"	"Jan 01 1931   Dec 31 1931"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6116"	"ca. 1931"	"Jan 01 1926   Dec 31 1936"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6117"	"ca. 1931"	"Jan 01 1926   Dec 31 1936"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6118"	"ca. 1931"	"Jan 01 1926   Dec 31 1936"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6119"	"ca. 1931"	"Jan 01 1926   Dec 31 1936"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"612"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6120"	"ca. 1931"	"Jan 01 1926   Dec 31 1936"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6121"	"1933"	"Jan 01 1933   Dec 31 1933"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6122"	"1933"	"Jan 01 1933   Dec 31 1933"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6123"	"1933"	"Jan 01 1933   Dec 31 1933"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6124"	"1933"	"Jan 01 1933   Dec 31 1933"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6125"	"1933"	"Jan 01 1933   Dec 31 1933"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6126"	"1933"	"Jan 01 1933   Dec 31 1933"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6127"	"1935"	"Jan 01 1935   Dec 31 1935"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6128"	"1935"	"Jan 01 1935   Dec 31 1935"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6129"	"1935"	"Jan 01 1935   Dec 31 1935"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"613"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6130"	"1935"	"Jan 01 1935   Dec 31 1935"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6131"	"1935"	"Jan 01 1935   Dec 31 1935"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6132"	"1935"	"Jan 01 1935   Dec 31 1935"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6133"	"1935"	"Jan 01 1935   Dec 31 1935"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6134"	"1935"	"Jan 01 1935   Dec 31 1935"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6135"	"1935"	"Jan 01 1935   Dec 31 1935"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6136"	"1935"	"Jan 01 1935   Dec 31 1935"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6138"	"1937"	"Jan 01 1937   Jan 31 1937"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6139"	"1937"	"Jan 01 1937   Dec 31 1937"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"614"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6140"	"1937"	"Jan 01 1937   Dec 31 1937"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6141"	"1937"	"Jan 01 1937   Dec 31 1937"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6143"	"1937"	"Jan 01 1937   Dec 31 1937"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6144"	"1937"	"Jan 01 1937   Dec 31 1937"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6145"	"1937"	"Jan 01 1937   Dec 31 1937"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"615"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6156"	"Post 1949"		"Philadelphia/Pennsylvania   "		"349"	"Philadelphia Museum of Art (American, estab. 1876)   Photographer"									
"6159"	"1945-1946"	"Jan 01 1945   Dec 31 1946"	"New York City/New York   "		"300"	"Unknown   Photographer"									
"616"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6160"	"1945-1946"	"Jan 01 1945   Dec 31 1946"	"New York City/New York   "		"300"	"Unknown   Photographer"									
"6161"	"1945-1946"	"Jan 01 1945   Dec 31 1946"	"New York City/New York   "		"300"	"Unknown   Photographer"									
"6162"	"1945-1946"	"Jan 01 1945   Dec 31 1946"	"New York City/New York   "		"300"	"Unknown   Photographer"									
"6163"	"1945-1946"	"Jan 01 1945   Dec 31 1946"	"New York City/New York   "		"300"	"Unknown   Photographer"									
"6164"	"1945-1946"	"Jan 01 1945   Dec 31 1946"	"New York City/New York   "		"300"	"Unknown   Photographer"									
"6165"	"1945-1946"	"Jan 01 1945   Dec 31 1946"	"New York City/New York   "		"300"	"Unknown   Photographer"									
"6167"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6168"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6169"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"617"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6170"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6171"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6172"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6173"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6174"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6175"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6176"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6177"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6178"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6179"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"618"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6180"	"1946"	"Jan 01 1946   Dec 31 1946"	"New York City/New York   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6181"	"1950"		"New York City/New York   "		"300"	"Unknown   Photographer"									
"6182"	"1950"		"New York City/New York   "		"300"	"Unknown   Photographer"									
"6183"	"1950"		"New York City/New York   "		"300"	"Unknown   Photographer"									
"6184"	"1950"		"New York City/New York   "		"300"	"Unknown   Photographer"									
"6185"	"1950"		"New York City/New York   "		"300"	"Unknown   Photographer"									
"6186"	"1950"		"New York City/New York   "		"300"	"Unknown   Photographer"									
"6187"	"1950"		"New York City/New York   "		"300"	"Unknown   Photographer"									
"6188"	"1950"		"New York City/New York   "		"300"	"Unknown   Photographer"									
"6189"	"1950"		"New York City/New York   "		"300"	"Unknown   Photographer"									
"619"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6190"	"1950"		"New York City/New York   "		"300"	"Unknown   Photographer"									
"6191"	"1952"		"New York City/New York   "		"906"	"Oliver Baker (English, b.1856, d.1939)   Photographer"									
"6192"	"1952"		"New York City/New York   "		"906"	"Oliver Baker (English, b.1856, d.1939)   Photographer"									
"6193"	"1952"		"New York City/New York   "		"906"	"Oliver Baker (English, b.1856, d.1939)   Photographer"									
"6194"	"1952"		"New York City/New York   "		"906"	"Oliver Baker (English, b.1856, d.1939)   Photographer"									
"6195"	"ca. 1960s"		"New York City/New York   "		"906"	"Oliver Baker (English, b.1856, d.1939)   Photographer"									
"6196"	"ca. 1960s"		"New York City/New York   "		"906"	"Oliver Baker (English, b.1856, d.1939)   Photographer"									
"6197"	"ca. 1960s"		"New York City/New York   "		"906"	"Oliver Baker (English, b.1856, d.1939)   Photographer"									
"62"	"1917"				"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"620"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"621"	"1916-1917"	"Jan 01 1916   Dec 31 1917"	"Texas   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"622"	"1916-1917"	"Jan 01 1916   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"623"	"1916-1917"	"Jan 01 1916   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6236"	"ca. 1949"		"Washington, D.C./United States of America/North America   "		"300"	"Unknown   Photographer"									
"624"	"1916-1917"	"Jan 01 1916   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"625"	"1916-1917"	"Jan 01 1916   Dec 31 1917"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"626"	"1917"	"Jan 01 1917   Dec 31 1917"	"Colorado   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6266"	"1955-1960"	"Jan 01 1955   Dec 31 1960"	"Abiquiu/New Mexico   "		"1155"	"Todd Webb (American, b.1905, d.2000)   Photographer"									
"6267"	"1898"	"Jan 01 1898   Dec 31 1898"	"New York City/New York   "		"260"	"Alfred Stieglitz (American, b.1864, d.1946)   Photographer"									
"6268"	"ca. 1944-1956"	"Jan 01 1939   Dec 31 1961"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6269"	"1958-1969"	"Jan 01 1958   Dec 31 1969"	"New York City/New York   "	"Date based on research by Lisa Volpe, Associate Photography Curator, MFAH, 2/23/2018: This photograph is likely from the late 1950s or 1960s.  The Seagram's building was designed by Mies van der Rohe and completed in 1958."	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Date based on research by Lisa Volpe, Associate Photography Curator, MFAH, 2/23/2018: This photograph is likely from the late 1950s or 1960s.  The Seagram's building was designed by Mies van der Rohe and completed in 1958."	
"627"	"1917"	"Jan 01 1917   Dec 31 1917"	"Colorado   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6270"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "	"Printed on Kodak Velox Paper"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on Kodak Velox Paper"	
"6271"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "	"Printed on KODAK VELOX PAPER"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on KODAK VELOX PAPER"	
"6272"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6273"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "	"Printed on KODAK VELOX PAPER"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on KODAK VELOX PAPER"	
"6274"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "	"Printed on KODAK VELOX PAPER"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on KODAK VELOX PAPER"	
"6276"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "	"Printed on KODAK VELOX PAPER."	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on KODAK VELOX PAPER."	
"6277"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "	"Printed on KODAK VELOX PAPER"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on KODAK VELOX PAPER"	
"6278"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "	"Printed on KODAK VELOX PAPER"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on KODAK VELOX PAPER"	
"6279"	"1957"	"Jan 01 1957   Dec 31 1957"	"Canyon de Chelly National Monument/Chinle/Arizona   "	"Printed on KODAK VELOX PAPER"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on KODAK VELOX PAPER"	
"628"	"1917"	"Jan 01 1917   Dec 31 1917"	"Colorado   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6280"	"1957"	"Jan 01 1957   Dec 31 1957"	"Canyon de Chelly National Monument/Chinle/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6281"	"1957"	"Jan 01 1957   Dec 31 1957"	"Canyon de Chelly National Monument/Chinle/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6282"	"1957"	"Jan 01 1957   Dec 31 1957"	"Canyon de Chelly National Monument/Chinle/Arizona   "	"Printed on KODAK VELOX PAPER"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on KODAK VELOX PAPER"	
"6283"	"1957"	"Jan 01 1957   Dec 31 1957"	"Canyon de Chelly National Monument/Chinle/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6284"	"1957"	"Jan 01 1957   Dec 31 1957"	"Canyon de Chelly National Monument/Chinle/Arizona   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6285"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "	"Printed on KODAK VELOX PAPER"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on KODAK VELOX PAPER"	
"6286"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "	"Printed on KODAK VELOX PAPER"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on KODAK VELOX PAPER"	
"6287"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "	"Printed on KODAK VELOX PAPER"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on KODAK VELOX PAPER"	
"6288"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "	"Printed on KODAK VELOX PAPER"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"Printed on KODAK VELOX PAPER"	
"6289"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"New Mexico   "	"printed on KODAK VELOX PAPER"	"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"								"printed on KODAK VELOX PAPER"	
"629"	"1917"	"Jan 01 1917   Dec 31 1917"	"Colorado   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6290"	"ca. 1961"	"Jan 01 1956   Dec 31 1966"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6291"	"ca. 1961"	"Jan 01 1956   Dec 31 1966"	"New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6292"	"ca. 1961"	"Jan 01 1956   Dec 31 1966"	"New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6293"	"ca. 1961"	"Jan 01 1956   Dec 31 1966"	"New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6294"	"ca. 1961"	"Jan 01 1956   Dec 31 1966"	"New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6295"	"ca. 1961"	"Jan 01 1956   Dec 31 1966"	"New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6296"	"ca. 1961"	"Jan 01 1956   Dec 31 1966"	"New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6297"	"ca. 1961"	"Jan 01 1956   Dec 31 1966"	"New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6298"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6299"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"63"	"1918"	"Jan 01 1918   Dec 31 1918"			"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"630"	"1917"	"Jan 01 1917   Dec 31 1917"	"Colorado   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Artist"									
"6300"	"ca. 1964"	"Jan 01 1959   Dec 31 1969"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
"6301"	"ca. 1964"	"Jan 01 1059   Dec 31 1969"	"Abiquiu/New Mexico   "		"2"	"Georgia O'Keeffe (American, b.1887, d.1986)   Photographer"									
