System ID	EventAsscPlaceID	EventAsscObjectID	EventAsscPersonID	Name	Event short summary	Type	Date	Time	Period	Date Earliest	Date Latest	Date Notes	Place	Place Notes	Person	Person Role	Person Notes	Object	Object Notes	Event	Event Notes	Concept	Concept Notes	Consequence	Document	Document Notes	Correspondence	Photo Audio-Visual Ref	Photo Audio-Visual Notes	Primary Image	Image Publication Status	User Authority 1	User Authority 2	User Authority 3	User Authority 4	User Authority 5	User Defined Value 1	User Defined Value 2	User Defined Value 3	User Defined Value 4	User Defined Value 5	User Defined Text 1	User Defined Text 2	User Defined Text 3	User Defined Text 4	User Defined Text 5	User Authority 1 AMV	User Authority 1 AMV <Not in use>	User Authority 1 AMV Date	User Authority 1 AMV Notes	User Authority 2 AMV	User Authority 2 AMV <Not in use>	User Authority 2 AMV Date	User Authority 2 AMV Notes	User Authority 3 AMV	User Authority 3 AMV <Not in use>	User Authority 3 AMV Date	User Authority 3 AMV Notes	User Authority 4 AMV	User Authority 4 AMV <Not in use>	User Authority 4 AMV Date	User Authority 4 AMV Notes	User Authority 5 AMV	User Authority 5 AMV <Not in use>	User Authority 5 AMV Date	User Authority 5 AMV Notes	Short Name	Long Name	Definition	Images	Image Ref - Full path	Image Ref - Relative path	External File	External File Category	External File Notes	Web Address	Next Higher Term	Hierarchical Level	Sequence	Hierarchical Levels Summary	Ascending Hierarchy	<System Flag>:Ascending Name	<System Flag>:Descending Name	<System Flag>:Name	Descending Hierarchy	Current Status	Status History	Status History Date	Updated By	Update Time	Management Flag	Flag Note	Term Usage Control	System Note	Manager Note	Cataloguer	Date Catalogued	Authority Source	Authority Source Note	Originating Database	Originating Date	Originating No	Record Size
"87"	"1281"	"5"	"2"	"Georgia O'Keeffe travels to the Gaspé area of Canada."	"Georgia O'Keeffe travels to the Gaspé area of Canada.; Aug 1932; Gaspé/Quebec/Canada"	"Georgia O'Keeffe"	"Aug 1932"			"Aug 01 1932"	"Aug 31 1932"		"Gaspé/Quebec/Canada"		"Georgia O'Keeffe"	"Subject"		"1996.4.1; Title Bleeding Heart; Artist Georgia O'Keeffe (American, b.1887, d.1986)"													"No image"																																				"Georgia O'Keeffe travels to the Gaspé area of Canada."	"Georgia O'Keeffe travels to the Gaspé area of Canada."	"Georgia O’Keeffe travels to the Gaspé area of Canada (eastern Quebec) and is inspired to paint landscapes, barns and crosses."											"               Georgia O'Keeffe travels  87             "	"Georgia O'Keeffe travels to the Gaspé area of Canada."	"Georgia O'Keeffe travels to the Gaspé area of Canada."	"Georgia O'Keeffe travels to the Gaspé area of Canada."	"Georgia O'Keeffe travels to the Gaspé area of Canada."	"Georgia O'Keeffe travels to the Gaspé area of Canada."	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 16 2017"													"320"
"102"	"1211, USA"	"5620"	"2, 907"	"Georgia O'Keeffe travels to Yosemite National Park."	"Georgia O'Keeffe travels to Yosemite National Park.; 1938; Yosemite National Park/California, United States of America/North America"	"Georgia O'Keeffe"	"1938"			"Jan 01 1938"	"Dec 31 1938"		"Yosemite National Park/California, United States of America/North America"		"Georgia O'Keeffe, Ansel Adams"	"Subject, Subject"		"2006.6.692; Title Untitled (David McAlpin, Al Rhode, Godrey Rockefeller, Georgia O'Keeffe, and Helen Rockefeller); Artist Ansel Adams (American, b.1902, d.1984)"													"No image"																																				"Georgia O'Keeffe travels to Yosemite National Park."	"Georgia O'Keeffe travels to Yosemite National Park."	"Georgia O’Keeffe travels to Yosemite National Park in California with Ansel Adams, David McAlpin, and Godfrey and Helen Rockefeller."											"               Georgia O'Keeffe travels  102            "	"Georgia O'Keeffe travels to Yosemite National Park."	"Georgia O'Keeffe travels to Yosemite National Park."	"Georgia O'Keeffe travels to Yosemite National Park."	"Georgia O'Keeffe travels to Yosemite National Park."	"Georgia O'Keeffe travels to Yosemite National Park."	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 16 2017"													"338"
"76"			"2"	"Georgia O'Keeffe undergoes surgery for breast cancer."	"Georgia O'Keeffe undergoes surgery for breast cancer.; Jul 1927"	"Georgia O'Keeffe"	"Jul 1927"			"Jul 01 1927"	"Jul 31 1927"				"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe undergoes surgery for breast cancer."	"Georgia O'Keeffe undergoes surgery for breast cancer."	"Georgia O’Keeffe undergoes surgery for breast cancer, inspiring a unique composition titled, ""Black Abstraction."" ^ ^“I was on a stretcher in a large room, two nurses hovering over me, a very large bright skylight above me…. As the skylight became a small white dot in a black room, I lifted my left arm over my head…. A few weeks later all this became the Black Abstraction.” - Georgia O'Keeffe"											"               Georgia O'Keeffe undergoe 76             "	"Georgia O'Keeffe undergoes surgery for breast cancer."	"Georgia O'Keeffe undergoes surgery for breast cancer."	"Georgia O'Keeffe undergoes surgery for breast cancer."	"Georgia O'Keeffe undergoes surgery for breast cancer."	"Georgia O'Keeffe undergoes surgery for breast cancer."	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 16 2017"													"582"
"18"	"1259"		"2, 260"	"Georgia O'Keeffe visits ""291"" to see drawings by Auguste Rodin."	"Georgia O'Keeffe visits ""291"" to see drawings by Auguste Rodin.; 1908; ""291""/New York City/New York"	"Georgia O'Keeffe"	"1908"			"Jan 01 1908"	"Dec 31 1908"		"""291""/New York City/New York"		"Georgia O'Keeffe, Alfred Stieglitz"	"Subject, Associated"															"No image"																																				"Georgia O'Keeffe visits ""291"" to see drawings by Auguste Rodin."	"Georgia O'Keeffe visits ""291"" to see drawings by Auguste Rodin."	"Georgia O'Keeffe visits “291” to see the drawings of Auguste Rodin, the first exhibition of avant-garde European art in the United States."											"               Georgia O'Keeffe visits "" 18             "	"Georgia O'Keeffe visits ""291"" to see drawings by Auguste Rodin."	"Georgia O'Keeffe visits ""291"" to see drawings by Auguste Rodin."	"Georgia O'Keeffe visits ""291"" to see drawings by Auguste Rodin."	"Georgia O'Keeffe visits ""291"" to see drawings by Auguste Rodin."	"Georgia O'Keeffe visits ""291"" to see drawings by Auguste Rodin."	"Candidate"	"Candidate"	"Feb 15 2017"	"EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 22 2017, Feb 21 2017, Feb 16 2017, Feb 15 2017, Feb 15 2017"													"409"
"135"	"FRA, DEU, ESP"		"2"	"Georgia O'Keeffe visits Europe for the first time."	"Georgia O'Keeffe visits Europe for the first time.; 1953; France, Germany, Spain"	"Georgia O'Keeffe"	"1953"			"Jan 01 1953"	"Dec 31 1953"		"France, Germany, Spain"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe visits Europe for the first time."	"Georgia O'Keeffe visits Europe for the first time."	"Georgia O’Keeffe visits Europe for the first time and spends time in France, Germany, and Spain."											"               Georgia O'Keeffe visits E 135            "	"Georgia O'Keeffe visits Europe for the first time."	"Georgia O'Keeffe visits Europe for the first time."	"Georgia O'Keeffe visits Europe for the first time."	"Georgia O'Keeffe visits Europe for the first time."	"Georgia O'Keeffe visits Europe for the first time."	"Candidate"	"Candidate"	"Feb 23 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 23 2017, Feb 21 2017"													"291"
"83"	"1280"	"78"	"2, 1228"	"Georgia O'Keeffe visits New Mexico for the third time."	"Georgia O'Keeffe visits New Mexico for the third time.; Apr 1931; Alcalde/New Mexico"	"Georgia O'Keeffe"	"Apr 1931"			"Apr 01 1931"	"Apr 30 1931"		"Alcalde/New Mexico"		"Georgia O'Keeffe, Marie Tudor Garland"	"Subject, Associated"		"1997.6.38; Title Back of Marie's No. 4; Artist Georgia O'Keeffe (American, b.1887, d.1986)"													"No image"																																				"Georgia O'Keeffe visits New Mexico for the third time."	"Georgia O'Keeffe visits New Mexico for the third time."	"Georgia O’Keeffe visits New Mexico for the third time and rents a cottage in Alcalde at the H&M Ranch owned by Marie Tudor Garland; she begins to paint skulls and bones as isolated objects in the tradition of still-life painting."											"               Georgia O'Keeffe visits N 83             "	"Georgia O'Keeffe visits New Mexico for the third time."	"Georgia O'Keeffe visits New Mexico for the third time."	"Georgia O'Keeffe visits New Mexico for the third time."	"Georgia O'Keeffe visits New Mexico for the third time."	"Georgia O'Keeffe visits New Mexico for the third time."	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 16 2017"													"433"
"124"	"1289"		"2"	"Georgia O'Keeffe visits Taliesin West, Frank Lloyd Wright's winter home and school in Scottsdale, Arizona."	"Georgia O'Keeffe visits Taliesin West, Frank Lloyd Wright's winter home and school in Scottsdale, Arizona.; 1947; Taliesin West/Scottsdale/Arizona"	"Georgia O'Keeffe"	"1947"			"Jan 01 1947"	"Dec 31 1947"		"Taliesin West/Scottsdale/Arizona"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe visits Taliesin West, Frank Lloyd Wright's winter home and school in Scottsdale, Arizona."	"Georgia O'Keeffe visits Taliesin West, Frank Lloyd Wright's winter home and school in Scottsdale, Arizona."	"Georgia O’Keeffe visits Taliesin West, Frank Lloyd Wright’s winter home and school, in Scottsdale, Arizona."											"               Georgia O'Keeffe visits T 124            "	"Georgia O'Keeffe visits Taliesin West, Frank Lloyd Wright's winter home and school in Scottsdale, Arizona."	"Georgia O'Keeffe visits Taliesin West, Frank Lloyd Wright's winter home and school in Scottsdale, Arizona."	"Georgia O'Keeffe visits Taliesin West, Frank Lloyd Wright's winter home and school in Scottsdale, Arizona."	"Georgia O'Keeffe visits Taliesin West, Frank Lloyd Wright's winter home and school in Scottsdale, Arizona."	"Georgia O'Keeffe visits Taliesin West, Frank Lloyd Wright's winter home and school in Scottsdale, Arizona."	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 17 2017"													"352"
"20"	"273"		"2"	"Georgia O'Keeffe works as a freelance commercial artist."	"Georgia O'Keeffe works as a freelance commercial artist.; Fall 1908; Chicago/Illinois"	"Georgia O'Keeffe"	"Fall 1908"			"Jan 01 1908"	"Dec 31 1908"		"Chicago/Illinois"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe works as a freelance commercial artist."	"Georgia O'Keeffe works as a freelance commercial artist."	"Georgia O'Keeffe works as a freelance commercial artist for Little Dutch Girl Cleaner in Chicago."											"               Georgia O'Keeffe works as 20             "	"Georgia O'Keeffe works as a freelance commercial artist."	"Georgia O'Keeffe works as a freelance commercial artist."	"Georgia O'Keeffe works as a freelance commercial artist."	"Georgia O'Keeffe works as a freelance commercial artist."	"Georgia O'Keeffe works as a freelance commercial artist."	"Candidate"	"Candidate"	"Feb 15 2017"	"EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY"	"Feb 21 2017, Feb 21 2017, Feb 21 2017, Feb 16 2017, Feb 15 2017, Feb 15 2017"													"354"
"12"	"1221, 679"		"2"	"Georgia O'Keeffe's family moves to Willliamsburg, Virginia."	"Georgia O'Keeffe's family moves to Willliamsburg, Virginia.; 1902; Williamsburg/Virginia, Madison/Wisconsin"	"Georgia O'Keeffe"	"1902"			"Jan 01 1902"	"Dec 31 1902"		"Williamsburg/Virginia, Madison/Wisconsin"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe's family moves to Willliamsburg, Virginia."	"Georgia O'Keeffe's family moves to Willliamsburg, Virginia."	"Every member in Georgia O'Keeffe's family moves to Williamsburg, Virginia except herself. She stays with her aunt in Madison, Wisconsin. ^O'Keeffe's second year of high school proves to be momentous. She recalls it as ""the first time my attention was called to the outline and color of any growing thing with the idea of drawing or painting it.”"											"               Georgia O'Keeffe's family 12             "	"Georgia O'Keeffe's family moves to Willliamsburg, Virginia."	"Georgia O'Keeffe's family moves to Willliamsburg, Virginia."	"Georgia O'Keeffe's family moves to Willliamsburg, Virginia."	"Georgia O'Keeffe's family moves to Willliamsburg, Virginia."	"Georgia O'Keeffe's family moves to Willliamsburg, Virginia."	"Candidate"	"Candidate"	"Feb 15 2017"	"EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 22 2017, Feb 17 2017, Feb 17 2017, Feb 15 2017, Feb 15 2017"													"609"
"75"	"1278"		"2"	"Georgia O'Keeffe's first museum exhibition opens at The Brooklyn Museum of Art, ""Paintings by Georgia O'Keeffe."""	"Georgia O'Keeffe's first museum exhibition opens at The Brooklyn Museum of Art, ""Paintings by Georgia O'Keeffe.""; Jun 01 1927-Sep 01 1927; Brooklyn Museum of Art/Brooklyn/New York City/New York"	"Georgia O'Keeffe"	"Jun 01 1927-Sep 01 1927"			"Jun 01 1927"	"Sep 01 1927"		"Brooklyn Museum of Art/Brooklyn/New York City/New York"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O'Keeffe's first museum exhibition opens at The Brooklyn Museum of Art, ""Paintings by Georgia O'Keeffe."""	"Georgia O'Keeffe's first museum exhibition opens at The Brooklyn Museum of Art, ""Paintings by Georgia O'Keeffe."""	"Georgia O’Keeffe’s first museum exhibition opens at The Brooklyn Museum of Art, ""Paintings by Georgia O’Keeffe."""											"               Georgia O'Keeffe's first  75             "	"Georgia O'Keeffe's first museum exhibition opens at The Brooklyn Museum of Art, ""Paintings by Georgia O'Keeffe."""	"Georgia O'Keeffe's first museum exhibition opens at The Brooklyn Museum of Art, ""Paintings by Georgia O'Keeffe."""	"Georgia O'Keeffe's first museum exhibition opens at The Brooklyn Museum of Art, ""Paintings by Georgia O'Keeffe."""	"Georgia O'Keeffe's first museum exhibition opens at The Brooklyn Museum of Art, ""Paintings by Georgia O'Keeffe."""	"Georgia O'Keeffe's first museum exhibition opens at The Brooklyn Museum of Art, ""Paintings by Georgia O'Keeffe."""	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY, EBRINDLEY, EBRINDLEY"	"Feb 23 2017, Feb 22 2017, Feb 22 2017, Feb 16 2017"													"406"
"207"	"902"		"2"	"Georgia O’Keefe dies at St. Vincent's Hospital in Santa Fe."	"Georgia O’Keefe dies at St. Vincent's Hospital in Santa Fe.; Mar 06 1986; Santa Fe/New Mexico"	"Georgia O'Keeffe"	"Mar 06 1986"			"Mar 06 1986"	"Mar 06 1986"		"Santa Fe/New Mexico"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O’Keefe dies at St. Vincent's Hospital in Santa Fe."	"Georgia O’Keefe dies at St. Vincent's Hospital in Santa Fe."	"Georgia O’Keefe dies at St. Vincent's Hospital in Santa Fe. Her ashes are scattered over the landscape of northern New Mexico."											"               Georgia O’Keefe dies at S 207            "	"Georgia O’Keefe dies at St. Vincent's Hospital in Santa Fe."	"Georgia O’Keefe dies at St. Vincent's Hospital in Santa Fe."	"Georgia O’Keefe dies at St. Vincent's Hospital in Santa Fe."	"Georgia O’Keefe dies at St. Vincent's Hospital in Santa Fe."	"Georgia O’Keefe dies at St. Vincent's Hospital in Santa Fe."	"Candidate"			"EBRINDLEY"	"Feb 21 2017"													"299"
"187"	"USA"		"2"	"Georgia O’Keeffe begins painting again with assistance."	"Georgia O’Keeffe begins painting again with assistance.; 1976; United States of America/North America"	"Georgia O'Keeffe"	"1976"			"Jan 01 1976"	"Dec 31 1976"		"United States of America/North America"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O’Keeffe begins painting again with assistance."	"Georgia O’Keeffe begins painting again with assistance."	"Georgia O’Keeffe begins painting again with assistance. Georgia O’Keeffe’s will to create did not diminish with her eyesight, as she declared at ninety: “I can see what I want to paint. The thing that makes you want to create is still there.”"											"               Georgia O’Keeffe begins p 187            "	"Georgia O’Keeffe begins painting again with assistance."	"Georgia O’Keeffe begins painting again with assistance."	"Georgia O’Keeffe begins painting again with assistance."	"Georgia O’Keeffe begins painting again with assistance."	"Georgia O’Keeffe begins painting again with assistance."	"Candidate"	"Candidate"	"Feb 23 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 23 2017, Feb 21 2017"													"435"
"180"	"USA"	"1057"	"2"	"Georgia O’Keeffe completes her last unassisted oil painting, ""The Beyond."""	"Georgia O’Keeffe completes her last unassisted oil painting, ""The Beyond.""; 1972; United States of America/North America"	"Georgia O'Keeffe"	"1972"			"Jan 01 1972"	"Dec 31 1972"		"United States of America/North America"		"Georgia O'Keeffe"	"Subject"		"2006.5.460; Title The Beyond; Artist Georgia O'Keeffe (American, b.1887, d.1986)"													"No image"																																				"Georgia O’Keeffe completes her last unassisted oil painting, ""The Beyond."""	"Georgia O’Keeffe completes her last unassisted oil painting, ""The Beyond."""	"Georgia O’Keeffe completes her last unassisted oil painting, ""The Beyond."" Afterward, she stops painting for four years."											"               Georgia O’Keeffe complete 180            "	"Georgia O’Keeffe completes her last unassisted oil painting, ""The Beyond."""	"Georgia O’Keeffe completes her last unassisted oil painting, ""The Beyond."""	"Georgia O’Keeffe completes her last unassisted oil painting, ""The Beyond."""	"Georgia O’Keeffe completes her last unassisted oil painting, ""The Beyond."""	"Georgia O’Keeffe completes her last unassisted oil painting, ""The Beyond."""	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 21 2017"													"338"
"202"	"1308"		"2"	"Georgia O’Keeffe creates her final abstract sculpture measuring 11-feet high, which is included in a show of American sculptors at the San Francisco Museum of Modern Art."	"Georgia O’Keeffe creates her final abstract sculpture measuring 11-feet high, which is included in a show of American sculptors at the San Francisco Museum of Modern Art.; 1982; San Francisco Museum of Modern Art/San Francisco/California"	"Georgia O'Keeffe"	"1982"			"Jan 01 1982"	"Dec 31 1982"		"San Francisco Museum of Modern Art/San Francisco/California"		"Georgia O'Keeffe"	"Subject"															"No image"																																				"Georgia O’Keeffe creates her final abstract sculpture measuring 11-feet high, which is included in a show of American sculptors at the San Francisco Museum of Modern Art."	"Georgia O’Keeffe creates her final abstract sculpture measuring 11-feet high, which is included in a show of American sculptors at the San Francisco Museum of Modern Art."	"Georgia O’Keeffe creates her final abstract sculpture measuring 11-feet high, which is included in a show of American sculptors at the San Francisco Museum of Modern Art."											"               Georgia O’Keeffe creates  202            "	"Georgia O’Keeffe creates her final abstract sculpture measuring 11-feet high, which is included in a show of American sculptors at the San Francisco Museum of Modern Art."	"Georgia O’Keeffe creates her final abstract sculpture measuring 11-feet high, which is included in a show of American sculptors at the San Francisco Museum of Modern Art."	"Georgia O’Keeffe creates her final abstract sculpture measuring 11-feet high, which is included in a show of American sculptors at the San Francisco Museum of Modern Art."	"Georgia O’Keeffe creates her final abstract sculpture measuring 11-feet high, which is included in a show of American sculptors at the San Francisco Museum of Modern Art."	"Georgia O’Keeffe creates her final abstract sculpture measuring 11-feet high, which is included in a show of American sculptors at the San Francisco Museum of Modern Art."	"Candidate"	"Candidate"	"Feb 22 2017"	"EBRINDLEY, EBRINDLEY"	"Feb 22 2017, Feb 21 2017"													"479"
