System ID	Provenance full details	Acquisition Method
"897"	"Estate of the artist, 1986         "	"Gift"
"8973"		"Gift"
"8974"	"Gift from the photographer, Alan Ross         "	"Gift"
"8975"	"From the private collection of Joy S. Weber, daughter of artist Max Weber         "	"Gift"
"8976"	"From the private collection of Joy S. Weber, daughter of artist Max Weber         "	"Gift"
"8977"	"From collection of the artist         "	"Gift"
"8978"	"From the collection of the artist         "	"Gift"
"8979"	"From the collection of the artist         "	"Gift"
"898"	"Estate of the artist, 1986         "	"Gift"
"8980"	"From collection of the artist         "	"Gift"
"8981"		"Gift"
"8982"		"Gift"
"8983"		"Gift"
"899"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"8990"		"Gift"
"8991"		"Gift"
"8992"		"Gift"
"8994"		"Gift"
"8995"		"Gift"
"8996"		"Gift"
"9"		"Gift"
"90"	"Private collection, Santa Fe, N.Mex., purchase, 1965 ^Fenn Galleries, Santa Fe, N.Mex., 1977 ^(Sotheby Parke Bernet Inc., New York, N.Y., sale no. 4486M, lot no. 204, 4 December 1980) ^The Anschutz Collection, Denver, Colo., 1980 ^(Spanierman Gallery, New York, N.Y.), exchange, 1982 ^(Vanderwoude Tananbaum Gallery, San Francisco, Calif.) ^(Callaway & Vallarino, New York, N.Y.) ^Calvin Klein, New York, N.Y., 1982 ^(Mitchell-Innes & Nash, New York, N.Y.) ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"900"	"Estate of the artist, 1986         "	"Gift"
"9001"		"Gift"
"9003"		"Gift"
"9004"		"Gift"
"9005"		"Gift"
"901"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"902"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"9022"		"Gift"
"9023"		"Gift"
"9024"		"Gift"
"9026"		"Gift"
"9027"		"Gift"
"9028"		"Gift"
"9029"		"Gift"
"903"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"9030"		"Gift"
"9031"		"Gift"
"9032"		"Gift"
"9033"		"Gift"
"9034"		"Gift"
"9035"		"Gift"
"9037"		"Gift"
"9039"		
"904"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"9040"		"Gift"
"9041"		"Gift"
"9042"		"Gift"
"9043"		"Gift"
"9044"		"Gift"
"9045"		"Gift"
"9046"		"Gift"
"9047"		"Gift"
"905"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"906"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"9064"		"Gift"
"9067"		"Gift"
"907"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"908"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"909"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"91"	"(Robert Miller Gallery, Inc., New York, N.Y.) ^Calvin Klein, New York, N.Y., 1982 ^Christie's, New York, N.Y., sale no. 6838, lot no. 392, 25 May 1992, no sale ^(Mitchell-Innes &  Nash, New York, N.Y.) ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"910"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"911"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"912"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"913"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"914"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"915"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"916"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"9163"		"Purchase"
"9165"		
"9166"		"Gift"
"9167"		"Gift"
"9168"		"Gift"
"9169"		"Gift"
"917"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"9170"		"Gift"
"9171"		"Gift"
"9172"		"Gift"
"9173"		"Gift"
"9174"		"Gift"
"9175"		"Gift"
"9176"		"Gift"
"9177"		"Gift"
"9178"		"Gift"
"9179"		"Gift"
"918"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"9180"		"Gift"
"9181"		"Gift"
"9182"		"Gift"
"9183"		"Gift"
"9184"		"Gift"
"919"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"92"	"Calvin Klein, New York, N.Y., 1983 ^(Mitchell-Innes & Nash, New York, N.Y.) ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Gift"
"920"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"921"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"9216"		"Fractional Gift"
"9218"		"Fractional Gift"
"922"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"923"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"9231"		"Gift"
"9232"		
"9233"		
"924"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"925"	"Estate of the artist, 1986         "	"Gift"
"926"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"927"	"Estate of the artist, 1986         "	"Gift"
"928"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"929"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"93"	"Anita O'Keeffe (Mrs. Robert R.) Young, Newport, R.I., by 1955 ^Estate of Anita O'Keeffe (Mrs. Robert R.) Young, 1985 ^Robert R. Young Foundation, Cincinnati, Ohio, 1985 ^Sotheby's, New York, N.Y., sale no. 5658, lot no. 10, 3 December 1987 ^Gerald Peters Gallery, Santa Fe, N.Mex., 1987 ^Private Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"9308"		"Gift"
"931"	"Estate of the artist, 1986         "	"Gift"
"9325"		
"9326"		
"9327"		
"9328"		
"9329"		
"933"	"Estate of the artist, 1986         "	"Gift"
"934"	"Estate of the artist, 1986         "	"Gift"
"935"	"Estate of the artist, 1986         "	"Gift"
"936"	"Estate of the artist, 1986         "	"Gift"
"938"	"Estate of the artist, 1986         "	"Gift"
"939"	"Estate of the artist, 1986         "	"Gift"
"94"	"(The Downtown Gallery, New York, N.Y.) ^Chauncey L. Waddell, New York, N.Y., 1961 ^Desended in family ^Gerald Peters Gallery, Santa Fe, N.Mex., 1987 ^Private collection, Fort Worth, Tex., 1988 ^Gerald Peters Gallery, Santa Fe, N.Mex., 1992 ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"940"	"Estate of the artist, 1986         "	"Gift"
"941"	"Estate of the artist, 1986         "	"Gift"
"942"	"Estate of the artist, 1986         "	"Gift"
"944"	"Estate of the artist, 1986         "	"Gift"
"9463"		"Gift"
"95"	"Estate of the artist, 1986 ^Private collection, 1987 ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"96"	"Estate of the artist, 1986 ^Private collection, 1987 ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"97"	"Estate of the artist, 1986 ^Private collection, 1987 ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"974"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"975"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"976"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"977"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"978"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"979"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"98"	"Private collection, Abiquiu, N.Mex., gift, 1979 ^Gerald Peters Gallery, Santa Fe, N.Mex., 1993 ^The Burnett Foundation, Fort Worth, Tex., 1996         "	"Burnett Foundation Gift"
"980"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"981"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"982"	"Estate of the artist, 1986         "	"Gift"
"983"	"Estate of the artist, 1986         "	"Gift"
"984"	"Estate of the artist, 1986         "	"Gift"
"985"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   "	"Gift"
"986"	"Estate of the Artist, 1986   The Georgia O'Keeffe Foundation   1986   Abiquiu/New Mexico"	"Gift"
"987"	"Estate of the artist, 1986   The Georgia O'Keeffe Foundation   1986   Abiquiu/New Mexico"	"Gift"
"988"	"(The Downtown Gallery, New York, N.Y.) ^Private collection, Bronxville, N.Y., 1958 ^Sotheby Parke Bernet Inc., New York, NY., sale no. 3535, lot no. 64, 13 December 1973 ^The artist, 1973 ^Estate of the artist, 1986         "	"Gift"
"989"	"Estate of the artist, 1986         "	"Gift"
"990"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	
"991"	"Estate of the Artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Loans"
"992"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Loans"
"993"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"994"		"Gift"
"995"	"Estae of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico, Sotheby Parke Bernet Inc. New York, N.Y., sale no. 3749, lot no. 116, 17 April 1975      1975   , The artist, 1975   Georgia O'Keeffe   1975   Abiquiu/New Mexico, David Lucom, Long Beach, New York, 1947   1947   Long Beach/New York, (The downtown Gallery, New York, N.Y.)"	"Gift"
"996"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"997"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"998"	"Estate of the artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
"999"	"Estate of the Artist, 1986   Georgia O'Keeffe   1986   Abiquiu/New Mexico"	"Gift"
